2.377899475971781555e+02 4.173937201016502030e+01 -9.847563540333527499e+01
2.378019585281529942e+02 4.173921872583565573e+01 -9.893827619699248999e+01
2.378139694015561076e+02 4.173906419073107088e+01 -9.940779288152162962e+01
2.378259802169201862e+02 4.173890840486410525e+01 -9.988484001008924906e+01
2.378379909737780338e+02 4.173875136824765519e+01 -1.003701043478749853e+02
2.378500016716623691e+02 4.173859308089473785e+01 -1.008642700763202242e+02
2.378620123101060244e+02 4.173843354281848406e+01 -1.013680089463740615e+02
2.378740228886417469e+02 4.173827275403210990e+01 -1.018819824362290092e+02
2.378860334068024258e+02 4.173811071454895227e+01 -1.024068456517837262e+02
2.378980438641208366e+02 4.173794742438243333e+01 -1.029432503425182404e+02
2.379100542601299253e+02 4.173778288354609600e+01 -1.034918468761321719e+02
2.379220645943625527e+02 4.173761709205357562e+01 -1.040532854212517577e+02
2.379340748663516365e+02 4.173745004991862118e+01 -1.046282165362813430e+02
2.379460850756300374e+02 4.173728175715506694e+01 -1.052172912770266748e+02
2.379580952217307868e+02 4.173711221377686087e+01 -1.058211608998681754e+02
2.379701053041868590e+02 4.173694141979806460e+01 -1.064404762707161467e+02
2.379821153225311718e+02 4.173676937523283215e+01 -1.070758872323079345e+02
2.379941252762967849e+02 4.173659608009541699e+01 -1.077280425660932224e+02
2.380061351650167012e+02 4.173642153440019342e+01 -1.083975920178551746e+02
2.380181449882240372e+02 4.173624573816161387e+01 -1.090851934445962002e+02
2.380301547454518527e+02 4.173606869139425868e+01 -1.097915317915138758e+02
2.380421644362332074e+02 4.173589039411280055e+01 -1.105173679479747193e+02
2.380541740601012464e+02 4.173571084633201167e+01 -1.112635940185388108e+02
2.380661836165891145e+02 4.173553004806677791e+01 -1.120307942676308244e+02
2.380781931052299853e+02 4.173534799933207040e+01 -1.128190692033012965e+02
2.380902025255570322e+02 4.173516470014299529e+01 -1.136286144915865748e+02
2.381022118771034570e+02 4.173498015051472976e+01 -1.144597397268363466e+02
2.381142211594025184e+02 4.173479435046255759e+01 -1.153128116754886037e+02
2.381262303719875035e+02 4.173460730000189045e+01 -1.161882330801494163e+02
2.381382395143916142e+02 4.173441899914823239e+01 -1.170864346049472147e+02
2.381502485861481944e+02 4.173422944791717981e+01 -1.180078712212236383e+02
2.381622575867905596e+02 4.173403864632444993e+01 -1.189530182619761263e+02
2.381742665158520822e+02 4.173384659438583100e+01 -1.199223613929254384e+02
2.381862753728661346e+02 4.173365329211726049e+01 -1.209163723727106117e+02
2.381982841573661176e+02 4.173345873953473983e+01 -1.219354651429032401e+02
2.382102928688854035e+02 4.173326293665439124e+01 -1.229799442519603758e+02
2.382223015069574785e+02 4.173306588349245771e+01 -1.240499809278158523e+02
2.382343100711158286e+02 4.173286758006524622e+01 -1.251456421603153331e+02
2.382463185608939114e+02 4.173266802638918449e+01 -1.262669545205856139e+02
2.382583269758252698e+02 4.173246722248082818e+01 -1.274139671540805807e+02
2.382703353154434467e+02 4.173226516835679689e+01 -1.285867996151779948e+02
2.382823435792819851e+02 4.173206186403383811e+01 -1.297856772251615780e+02
2.382943517668745130e+02 4.173185730952879879e+01 -1.310109331651820526e+02
2.383063598777546304e+02 4.173165150485861119e+01 -1.322628617484002689e+02
2.383183679114559936e+02 4.173144445004034964e+01 -1.335413974051629680e+02
2.383303758675122879e+02 4.173123614509113821e+01 -1.348460968284438195e+02
2.383423837454571981e+02 4.173102659002825732e+01 -1.361764279952570291e+02
2.383543915448244093e+02 4.173081578486906551e+01 -1.375318927807557543e+02
2.383663992651476917e+02 4.173060372963102083e+01 -1.389120137764969058e+02
2.383784069059608441e+02 4.173039042433168788e+01 -1.403163088029859296e+02
2.383904144667976368e+02 4.173017586898874498e+01 -1.417442812582614806e+02
2.384024219471919253e+02 4.172996006361994858e+01 -1.431954235377969553e+02
2.384144293466775366e+02 4.172974300824319016e+01 -1.446692267329369201e+02
2.384264366647883548e+02 4.172952470287646065e+01 -1.461651912884754552e+02
2.384384439010582923e+02 4.172930514753782205e+01 -1.476828356147149748e+02
2.384504510550213183e+02 4.172908434224545005e+01 -1.492217013473185148e+02
2.384624581262113452e+02 4.172886228701767664e+01 -1.507813546220260150e+02
2.384744651141623706e+02 4.172863898187286225e+01 -1.523613826560502957e+02
2.384864720184084490e+02 4.172841442682950230e+01 -1.539613850830684214e+02
2.384984788384835497e+02 4.172818862190622013e+01 -1.555809618889605872e+02
2.385104855739218124e+02 4.172796156712169591e+01 -1.572197063796732550e+02
2.385224922242573200e+02 4.172773326249473769e+01 -1.588772200399484404e+02
