y,x_0.00175
-247.45181476846057,376.03329242308973
-247.82715894868585,376.31837504864023
-248.20250312891113,376.60324187126855
-248.57784730913642,376.88789338031194
-248.9531914893617,377.1723300632611
-249.328535669587,377.4565524057699
-249.70387984981227,377.74056089166527
-250.07922403003755,378.02435600295655
-250.45456821026283,378.3079382198452
-250.82991239048812,378.59130802073406
-251.2052565707134,378.8744658822372
-251.58060075093866,379.1574122791887
-251.95594493116394,379.4401476846524
-252.33128911138922,379.7226725699309
-252.70663329161454,380.00498740457493
-253.08197747183982,380.2870926563921
-253.45732165206508,380.56898879145615
-253.83266583229036,380.85067627411615
-254.20801001251564,381.13215556700516
-254.58335419274093,381.41342713104893
-254.9586983729662,381.6944914254751
-255.3340425531915,381.9753489078219
-255.70938673341675,382.2560000339464
-256.0847309136421,382.5364452580337
-256.4600750938673,382.81668503260505
-256.8354192740926,383.0967198085268
-257.2107634543179,383.3765500350185
-257.58610763454317,383.6561761596615
-257.96145181476845,383.9355986284072
-258.33679599499374,384.21481788558543
-258.712140175219,384.4938343739126
-259.0874843554443,384.77264853450004
-259.4628285356696,385.051260806862
-259.83817271589487,385.32967162892373
-260.21351689612015,385.60788143702973
-260.58886107634544,385.8858906659513
-260.9642052565707,386.163699748895
-261.339549436796,386.44130911750995
-261.7148936170213,386.7187192018962
-262.0902377972466,386.99593043061213
-262.4655819774718,387.27294323068236
-262.8409261576971,387.5497580276054
-263.21627033792237,387.8263752453611
-263.59161451814765,388.1027953064185
-263.966958698373,388.3790186317433
-264.3423028785983,388.65504564080493
-264.71764705882356,388.9308767515846
-265.09299123904884,389.2065123805824
-265.4683354192741,389.4819529428246
-265.8436795994994,389.75719885187084
-266.2190237797247,390.03225051982173
-266.5943679599499,390.30710835732555
-266.9697121401752,390.5817727735861
-267.3450563204005,390.85624417636905
-267.7204005006258,391.13052297200943
-268.09574468085106,391.4046095654185
-268.47108886107634,391.6785043600911
-268.8464330413016,391.95220775811185
-269.2217772215269,392.22572016016267
-269.5971214017522,392.4990419655294
-269.9724655819775,392.77217357210856
-270.3478097622027,393.0451153764141
-270.72315394242804,393.31786777358445
-271.0984981226533,393.5904311573886
-271.4738423028786,393.8628059202331
-271.8491864831039,394.1349924531687
-272.2245306633292,394.4069911458968
-272.59987484355446,394.6788023867759
-272.97521902377974,394.9504265628281
-273.350563204005,395.2218640597456
-273.7259073842303,395.49311526189706
-274.1012515644556,395.76418055233387
-274.4765957446808,396.03506031279665
-274.8519399249061,396.30575492372134
-275.2272841051314,396.5762647642453
-275.6026282853567,396.84659021221404
-275.97797246558196,397.1167316441868
-276.35331664580724,397.3866894354431
-276.7286608260325,397.6564639599883
-277.10400500625786,397.9260555905602
-277.47934918648315,398.1954646986349
-277.85469336670843,398.4646916544325
-278.23003754693366,398.73373682692323
-278.60538172715894,399.0026005838336
-278.9807259073842,399.27128329165174
-279.3560700876095,399.5397853156336
-279.7314142678348,399.80810701980863
-280.1067584480601,400.07624876698554
-280.48210262828536,400.34421091875805
-280.85744680851064,400.61199383551065
-281.2327909887359,400.879597876424
-281.6081351689612,401.14702339948076
-281.9834793491865,401.4142707614712
-282.3588235294117,401.68134031799866
-282.734167709637,401.94823242348514
-283.1095118898623,402.2149474311766
-283.48485607008763,402.4814856931488
-283.8602002503129,402.74784756031227
-284.2355444305382,403.01403338241795
-284.6108886107635,403.2800435080626
-284.98623279098877,403.5458782846939
-285.36157697121405,403.8115380586161
-285.73692115143933,404.07702317499485
-286.1122653316646,404.3423339778627
-286.48760951188984,404.6074708101243
-286.8629536921151,404.8724340135616
-287.2382978723404,405.13722392883864
-287.6136420525657,405.4018408955072
-287.988986232791,405.6662852520114
-288.36433041301626,405.93055733569315
-288.73967459324155,406.1946574827968
-289.11501877346683,406.45858602847443
-289.4903629536921,406.7223433067907
-289.8657071339174,406.9859296507277
-290.2410513141427,407.24934539219
-290.61639549436796,407.51259086200935
-290.99173967459325,407.7756663899497
-291.36708385481853,408.0385723047121
-291.7424280350438,408.301308933939
-292.1177722152691,408.5638766042197
-292.4931163954944,408.8262756410945
-292.86846057571967,409.0885063690599
-293.24380475594495,409.3505691115728
-293.61914893617023,409.6124641910555
-293.9944931163955,409.87419192890013
-294.36983729662074,410.1357526454735
-294.745181476846,410.3971466601214
-295.1205256570713,410.65837429117323
-295.4958698372966,410.9194358559467
-295.8712140175219,411.180331670752
-296.24655819774716,411.4410620508967
-296.6219023779725,411.7016273106897
-296.9972465581978,411.96202776344586
-297.37259073842307,412.22226372149083
-297.74793491864835,412.4823354961646
-298.1232790988736,412.7422433978264
-298.49862327909887,413.0019877358592
-298.87396745932415,413.26156881867314
-299.24931163954943,413.52098695371086
-299.6246558197747,413.7802424474509
-300.0,414.03933560541253
